taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
D2XL3,Oenothera serrulata var. serrulata,48Y7G,Oenothera serrulata Nutt.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera serrulata,48Y7G,
4J2F3,Pinus ponderosa Douglas ex C.Lawson,4J2F3,Pinus ponderosa Douglas ex C.Lawson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Pinopsida,C7ZVJ,Pinales,C7ZVH,Pinaceae,C7ZVG,Pinus,C84WJ,Pinus ponderosa,4J2F3,LC
6S5ZD,Nasturtium officinale W.T.Aiton,6S5ZD,Nasturtium officinale W.T.Aiton,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Nasturtium,C7K3J,Nasturtium officinale,6S5ZD,LC
MRJC,Bouteloua hirsuta Lag.,MRJC,Bouteloua hirsuta Lag.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bouteloua,8VVPJ,Bouteloua hirsuta,MRJC,
6LR6D,Hesperostipa spartea (Trin.) Barkworth,6LR6D,Hesperostipa spartea (Trin.) Barkworth,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hesperostipa,8WGDM,Hesperostipa spartea,6LR6D,
HWZK,Astragalus ceramicus E.Sheld.,HWZK,Astragalus ceramicus E.Sheld.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus ceramicus,HWZK,
44JM4,Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.,44JM4,Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Muhlenbergia,8VZHY,Muhlenbergia racemosa,44JM4,
4J6ZC,Piptatheropsis micrantha (Trin. & Rupr.) Romasch., P.M.Peterson & Soreng,4J6ZC,Piptatheropsis micrantha (Trin. & Rupr.) Romasch., P.M.Peterson & Soreng,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Piptatheropsis,8WJV2,Piptatheropsis micrantha,4J6ZC,
7BWVY,Thermopsis divaricarpa A.Nelson,7BWVY,Thermopsis divaricarpa A.Nelson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Thermopsis,9CM8V,Thermopsis divaricarpa,7BWVY,
5B2PQ,Verbena hastata L.,5B2PQ,Verbena hastata L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Verbenaceae,TMFZP,Verbena,99FT5,Verbena hastata,5B2PQ,
P,Plantae,P,Plantae,66,KINGDOM,ACCEPTED,Plantae,P,,,,,,,,,,,,,
57LL3,Toxicoscordion paniculatum (Nutt.) Rydb.,57LL3,Toxicoscordion paniculatum (Nutt.) Rydb.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Liliales,623DL,Melanthiaceae,CK6,Toxicoscordion,8W48Z,Toxicoscordion paniculatum,57LL3,
6SRLS,Opuntia fragilis (Nutt.) Haw.,6SRLS,Opuntia fragilis (Nutt.) Haw.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Opuntia,69B3,Opuntia fragilis,6SRLS,LC
6FZSS,Eragrostis mexicana (Hornem.) Link,6FZSS,Eragrostis mexicana (Hornem.) Link,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Eragrostis,8VXFL,Eragrostis mexicana,6FZSS,
CYL3Z,Hordeum jubatum var. jubatum,3MNYC,Hordeum jubatum L.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hordeum,8VYC9,Hordeum jubatum,3MNYC,
4WLBZ,Senecio integerrimus Nutt.,4WLBZ,Senecio integerrimus Nutt.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Senecio,7FJL,Senecio integerrimus,4WLBZ,
7DFP7,Ulmus pumila L.,7DFP7,Ulmus pumila L.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Ulmaceae,HNB,Ulmus,84MS,Ulmus pumila,7DFP7,LC
7JCZJ,Astragalus laxmannii subsp. robustior (Hook.) Podlech,7JCZJ,Astragalus laxmannii subsp. robustior (Hook.) Podlech,2,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus laxmannii,HYQN,
5QPXR,Physalis pumila var. hispida (Waterf.) J.R.Sullivan,5QPXR,Physalis pumila var. hispida (Waterf.) J.R.Sullivan,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Physalis,6PW6,Physalis pumila,4HFKF,
9CLBB,Melilotus (L.) Mill.,9CLBB,Melilotus (L.) Mill.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Melilotus,9CLBB,,,
8W3TX,Stipa L.,8W3TX,Stipa L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Stipa,8W3TX,,,
7LFMT,Carex filifolia var. filifolia,7LFMT,Carex filifolia var. filifolia,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Carex,8VRHY,Carex filifolia,R98S,
CXG9M,Mirabilis linearis var. linearis,43LH7,Mirabilis linearis (Pursh) Heimerl,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Nyctaginaceae,DG4,Mirabilis,5TK9,Mirabilis linearis,43LH7,
5GWZX,Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow,5GWZX,Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Diplachne,8WF5C,Diplachne fusca,36GL3,
CZZGZ,Oreocarya suffruticosa var. suffruticosa,CZZGZ,Oreocarya suffruticosa var. suffruticosa,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya suffruticosa,6SSQG,
9CLV8,Psoralea L.,9CLV8,Psoralea L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Psoralea,9CLV8,,,
6HST6,Festuca ovina L.,6HST6,Festuca ovina L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Festuca,8VXP2,Festuca ovina,6HST6,
6P2QM,Lathyrus decaphyllus Pursh,6P2QM,Lathyrus decaphyllus Pursh,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Lathyrus,9CL5V,Lathyrus decaphyllus,6P2QM,
CX22W,Helianthus petiolaris var. petiolaris,6LHPB,Helianthus petiolaris Nutt.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Helianthus,62TKF,Helianthus petiolaris,6LHPB,
BN2WR,Artemisia campestris subsp. pacifica (Nutt.) H.M.Hall & Clem.,GWQP,Artemisia pacifica Nutt.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Artemisia,62CHR,Artemisia pacifica,GWQP,
56887,Thelesperma gracile (Torr.) A.Gray,5688D,Thelesperma megapotamicum (Spreng.) Herter,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Thelesperma,7VK5,Thelesperma megapotamicum,5688D,
MLJ4Y,Bahia oppositifolia (Nutt.) A.Gray,4HQGP,Picradeniopsis oppositifolia (Nutt.) Rydb.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Picradeniopsis,6Q8C,Picradeniopsis oppositifolia,4HQGP,
CWWB2,Machaeranthera pinnatifida subsp. pinnatifida,B4KL4,Sideranthus spinulosus (Pursh) Sweet,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sideranthus,CQB2V,Sideranthus spinulosus,B4KL4,
6TMS7,Panicum miliaceum L.,6TMS7,Panicum miliaceum L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Panicum,8W23T,Panicum miliaceum,6TMS7,
VLMRN,Evolvulus nuttallianus Schult.,VLMRN,Evolvulus nuttallianus Schult.,1,SPECIES,PROVISIONALLY_ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Convolvulaceae,8J9,Evolvulus,4HP3,Evolvulus nuttallianus,VLMRN,
753KG,Opuntia × cymochila Engelm. & J.M.Bigelow,753KG,Opuntia × cymochila Engelm. & J.M.Bigelow,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Opuntia,69B3,Opuntia cymochila,753KG,
66Q4V,Andropogon gerardi Vitman,66Q4V,Andropogon gerardi Vitman,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Andropogon,8VTTT,Andropogon gerardi,66Q4V,
4W283,Scutellaria galericulata L.,4W283,Scutellaria galericulata L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Lamiaceae,PR82T,Scutellaria,8W3H6,Scutellaria galericulata,4W283,LC
4ZCRG,Sporobolus rigidus (Buckley) P.M.Peterson,4ZCRG,Sporobolus rigidus (Buckley) P.M.Peterson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sporobolus,8W3QZ,Sporobolus rigidus,4ZCRG,
V4PSX,Hibiscus trionum,V4PSX,Hibiscus trionum,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malvales,3HP,Malvaceae,CDB,Hibiscus,4X4R,Hibiscus trionum,V4PSX,
SS59Q,Solidago canadensis var. canadensis,4Y76S,Solidago canadensis L.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Solidago,7JH2,Solidago canadensis,4Y76S,
TXDL,Chenopodium glaucum L.,4BCJF,Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Oxybasis,6B8C,Oxybasis glauca,4BCJF,
5X2RV,Brickellia eupatorioides (L.) Shinners,5X2RV,Brickellia eupatorioides (L.) Shinners,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Brickellia,3D72,Brickellia eupatorioides,5X2RV,
397FV,Eleocharis macrostachya Britton,397FV,Eleocharis macrostachya Britton,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Eleocharis,8VX8V,Eleocharis macrostachya,397FV,LC
3JN9Y,Haplopappus annuus (Rydb.) Cory,4RN2T,Rayjacksonia annua (Rydb.) R.L.Hartm. & M.A.Lane,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Rayjacksonia,77C9,Rayjacksonia annua,4RN2T,
CYKFZ,Eragrostis mexicana subsp. mexicana,6FZSS,Eragrostis mexicana (Hornem.) Link,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Eragrostis,8VXFL,Eragrostis mexicana,6FZSS,
3CNRT,Euphorbia esula L.,3CNRT,Euphorbia esula L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Euphorbia,8VRY5,Euphorbia esula,3CNRT,
4PLPJ,Psoralea tenuiflora Pursh,9DGLD,Pediomelum tenuiflorum (Pursh) A.N.Egan,3,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Pediomelum,9CLMJ,Pediomelum tenuiflorum,9DGLD,
5Y2PH,Chenopodium hians Standl.,5Y2PH,Chenopodium hians Standl.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium hians,5Y2PH,
6NKB4,Kali collinum (Pall.) Akhani & Roalson,79G6R,Salsola collina Pall.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Salsola,7BYH,Salsola collina,79G6R,
5S37K,Vicia americana var. minor Hook.,5S37K,Vicia americana var. minor Hook.,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Vicia,9CMDW,Vicia americana,L2ST7,
4BCHK,Oxybaphus linearis (Pursh) B.L.Rob.,43LH7,Mirabilis linearis (Pursh) Heimerl,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Nyctaginaceae,DG4,Mirabilis,5TK9,Mirabilis linearis,43LH7,
TX9W,Chenopodium berlandieri Moq.,TX9W,Chenopodium berlandieri Moq.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium berlandieri,TX9W,
R5N8C,Oenothera caespitosa Nutt.,5JYVR,Oenothera cespitosa subsp. cespitosa,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera cespitosa,KVLNQ,
7K93V,Krascheninnikovia ceratoides subsp. lanata (Pursh) Heklau,6NMHX,Krascheninnikovia lanata (Pursh) A.Meeuse & Smit,2,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Krascheninnikovia,5947,Krascheninnikovia lanata,6NMHX,
NYD82,Eragrostis cilianensis (All.) F.T.Hubb.,6FY82,Eragrostis cilianensis (All.) Vignolo ex Janch.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Eragrostis,8VXFL,Eragrostis cilianensis,6FY82,
TXKW,Chenopodium rubrum L.,4BCJN,Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Oxybasis,6B8C,Oxybasis rubra,4BCJN,
6W7B6,Potentilla plattensis Nutt.,6W7B6,Potentilla plattensis Nutt.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla plattensis,6W7B6,
TMBMT,Verbena bracteata Lagasca & Rodriguez,5B2K9,Verbena bracteata Cav. ex Lag. & Rodr.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Verbenaceae,TMFZP,Verbena,99FT5,Verbena bracteata,5B2K9,
6M5KD,Heterotheca canescens (DC.) Shinners,6M5KD,Heterotheca canescens (DC.) Shinners,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Heterotheca,636SD,Heterotheca canescens,6M5KD,
6ZVNM,Stipa comata Trin. & Rupr.,6LR6B,Hesperostipa comata (Trin. & Rupr.) Barkworth,12,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hesperostipa,8WGDM,Hesperostipa comata,6LR6B,
H6F8,Asclepias hallii A.Gray,H6F8,Asclepias hallii A.Gray,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Gentianales,39D,Apocynaceae,6L2,Asclepias,33PC,Asclepias hallii,H6F8,
7YH9,Tragopogon L.,7YH9,Tragopogon L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Tragopogon,7YH9,,,
7JNZR,Delphinium carolinianum subsp. virescens (Nutt.) R.E.Brooks,7JNZR,Delphinium carolinianum subsp. virescens (Nutt.) R.E.Brooks,3,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Delphinium,42R2,Delphinium carolinianum,34J5G,
6T89H,Orophaca hyalina (M.E.Jones) Isely,HY9B,Astragalus hyalinus M.E.Jones,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus hyalinus,HY9B,
38GZJ,Echinochloa crus-galli (L.) P.Beauv.,38GZJ,Echinochloa crus-galli (L.) P.Beauv.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Echinochloa,8VX72,Echinochloa crus-galli,38GZJ,LC
4XZHQ,Solanum angustifolium Houst. ex Mill.,4XZHQ,Solanum angustifolium Houst. ex Mill.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Solanum,63SD9,Solanum angustifolium,4XZHQ,
5FTYK,Aster lanceolatus subsp. hesperius (A.Gray) Semple & Chmiel.,7MQKH,Symphyotrichum lanceolatum var. hesperium (A.Gray) G.L.Nesom,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Symphyotrichum,7QW7,Symphyotrichum lanceolatum,53Q87,
5QDDF,Oreocarya suffruticosa var. setosa (Brand) R.B.Kelley,5QDDF,Oreocarya suffruticosa var. setosa (Brand) R.B.Kelley,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya suffruticosa,6SSQG,
VK6W2,Schoenoplectus validus (Vahl) Á.Löve & D.Löve,VK6W2,Schoenoplectus validus (Vahl) Á.Löve & D.Löve,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Schoenoplectus,VJS7Z,Schoenoplectus validus,VK6W2,
7MRGX,Tradescantia occidentalis var. scopulorum (Rose) E.S.Anderson & Woodson,7MRGX,Tradescantia occidentalis var. scopulorum (Rose) E.S.Anderson & Woodson,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Commelinales,ZC,Commelinaceae,8GR,Tradescantia,8W49J,Tradescantia occidentalis,7CLV2,
7G2ZH,Vexibia nuttalliana (B.L.Turner) W.A.Weber,6Z6GB,Sophora nuttalliana B.L.Turner,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Sophora,9CM3N,Sophora nuttalliana,6Z6GB,
4KL86,Poa agassizensis B.Boivin & D.Löve,9KSSX,Poa pratensis subsp. pratensis,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Poa,8W2K5,Poa pratensis,4KMJZ,
N82B,Brassica napus L.,N82B,Brassica napus L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Brassica,C6FHF,Brassica napus,N82B,
57WKN,Tragopogon pratensis L.,57WKN,Tragopogon pratensis L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Tragopogon,7YH9,Tragopogon pratensis,57WKN,
5YBDR,Chondrosum prostratum (Lag.) Sweet,68QP2,Bouteloua simplex Lag.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bouteloua,8VVPJ,Bouteloua simplex,68QP2,
64NSB,Acrolasia albicaulis (Douglas ex Hook.) Rydb.,3ZSGR,Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Cornales,ZT,Loasaceae,C5K,Mentzelia,5P5Z,Mentzelia albicaulis,3ZSGR,
3GKTL,Gnaphalium uliginosum L.,3GKTL,Gnaphalium uliginosum L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Gnaphalium,4PJ3,Gnaphalium uliginosum,3GKTL,
B8B5Q,Prunus pumila var. besseyi (L.H.Bailey) Waugh,B8B5Q,Prunus pumila var. besseyi (L.H.Bailey) Waugh,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Prunus,6Y6H,Prunus pumila,4N95S,LC
3GK6H,Gnaphalium exilifolium A.Nelson,3GK6H,Gnaphalium exilifolium A.Nelson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Gnaphalium,4PJ3,Gnaphalium exilifolium,3GK6H,
B8WF,Agropyron elongatum (Host) P.Beauv.,56HBV,Thinopyrum elongatum (Host) D.R.Dewey,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Thinopyrum,8WLGY,Thinopyrum elongatum,56HBV,
5H69D,Erigeron pumilus subsp. concinnoides Cronquist,6GND4,Erigeron concinnus (Hook. & Arn.) Torr. & A.Gray,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Erigeron,633LL,Erigeron concinnus,6GND4,
43LFD,Mirabilis albida (Walter) Heimerl,43LFD,Mirabilis albida (Walter) Heimerl,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Nyctaginaceae,DG4,Mirabilis,5TK9,Mirabilis albida,43LFD,
5NPSD,Eleocharis acicularis var. porcata S.G.Sm.,5NPSD,Eleocharis acicularis var. porcata S.G.Sm.,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Eleocharis,8VX8V,Eleocharis acicularis,39769,
39DV3,Elymus hispidus (Opiz) Melderis,5LHS8,Thinopyrum intermedium subsp. intermedium,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Thinopyrum,8WLGY,Thinopyrum intermedium,56HBY,
K2QJ,Avena sativa L.,K2QJ,Avena sativa L.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Avena,8VVDD,Avena sativa,K2QJ,
GW68,Artemisia cana Pursh,GW68,Artemisia cana Pursh,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Artemisia,62CHR,Artemisia cana,GW68,
3B4TT,Eriogonum pauciflorum Pursh,3B4TT,Eriogonum pauciflorum Pursh,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Eriogonum,62RM7,Eriogonum pauciflorum,3B4TT,
VJSKS,Blitum nuttallianum Schult.,VJSKS,Blitum nuttallianum Schult.,2,SPECIES,PROVISIONALLY_ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Blitum,M5Z8V,Blitum nuttallianum,VJSKS,
67VYR,Astragalus agrestis Douglas ex G.Don,67VYR,Astragalus agrestis Douglas ex G.Don,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus agrestis,67VYR,
HBJ4,Asparagus officinalis L.,HBJ4,Asparagus officinalis L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Asparagaceae,6T3,Asparagus,8VV9B,Asparagus officinalis,HBJ4,LC
3BH52,Eschscholzia californica Cham.,3BH52,Eschscholzia californica Cham.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Papaveraceae,DX3,Eschscholzia,62RSK,Eschscholzia californica,3BH52,
8NCQ,Abutilon theophrasti Medik.,8NCQ,Abutilon theophrasti Medik.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malvales,3HP,Malvaceae,CDB,Abutilon,8ZYJK,Abutilon theophrasti,8NCQ,
6N265,Hypnum revolutum (Mitt.) Lindb.,9MG3R,Roaldia revoluta (Mitt.) P.E.A.S. Câmara & Carv.-Silva,2,SPECIES,SYNONYM,Plantae,P,Bryophyta,BJ5TM,Bryopsida,CHTRW,Hypnales,9JFXS,Pylaisiaceae,9KTH9,Roaldia,9KVP9,Roaldia revoluta,9MG3R,
4Y3HT,Solanum novomexicanum (Bartlett) S.R.Stern,4Y3HT,Solanum novomexicanum (Bartlett) S.R.Stern,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Solanum,63SD9,Solanum novomexicanum,4Y3HT,
