label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Leucanthemum Mill.,Leucanthemum Mill.,Leucanthemum Mill.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Leucanthemum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Leucanthemum maximum (Ramond) DC.,Leucanthemum maximum,Leucanthemum maximum (Ramond) DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Leucanthemum Leucanthemum maximum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leucanthemum vulgare Lam.,Leucanthemum vulgare,Leucanthemum vulgare Lam.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Leucanthemum Leucanthemum vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leucocrinum Nutt. ex A. Gray,Leucocrinum Nutt. ex A. Gray,Leucocrinum Nutt. ex A. Gray,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Leucocrinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leucocrinum montanum Nutt. ex A. Gray,Leucocrinum montanum,Leucocrinum montanum Nutt. ex A. Gray,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Leucocrinum Leucocrinum montanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leucopoa Griseb.,Leucopoa Griseb.,Leucopoa Griseb.,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Leucopoa kingii (S. Watson) W.A. Weber,Festuca kingii,Leucopoa kingii (S. Watson) W.A. Weber,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca Festuca kingii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Levisticum Hill,Levisticum Hill,Levisticum Hill,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Levisticum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Levisticum officinale W.D.J. Koch,Levisticum officinale,Levisticum officinale W.D.J. Koch,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Levisticum Levisticum officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lewisia Pursh,Lewisia Pursh,Lewisia Pursh,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Lewisia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lewisia nevadensis (A. Gray) B.L. Rob.,Lewisia nevadensis,Lewisia nevadensis (A. Gray) B.L. Rob.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Lewisia Lewisia nevadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lewisia pygmaea (A. Gray) B.L. Rob.,Lewisia pygmaea,Lewisia pygmaea (A. Gray) B.L. Rob.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Lewisia Lewisia pygmaea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lewisia rediviva Pursh,Lewisia rediviva,Lewisia rediviva Pursh,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Lewisia Lewisia rediviva,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lewisia rediviva Pursh var. rediviva,Lewisia rediviva,Lewisia rediviva Pursh var. rediviva,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Lewisia Lewisia rediviva,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lewisia triphylla (S. Watson) B.L. Rob.,Lewisia triphylla,Lewisia triphylla (S. Watson) B.L. Rob.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Lewisia Lewisia triphylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leymus Hochst.,Leymus Hochst.,Leymus Hochst.,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leymus ambiguus (Vasey & Scribn.) D.R. Dewey,Leymus ambiguus,Leymus ambiguus (Vasey & Scribn.) D.R. Dewey,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus ambiguus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leymus cinereus (Scribn. & Merr.) Á. Löve,Leymus cinereus,Leymus cinereus (Scribn. & Merr.) Á. Löve,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus cinereus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leymus innovatus (Beal) Pilg.,Leymus innovatus,Leymus innovatus (Beal) Pilg.,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus innovatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leymus salinus (M.E. Jones) Á. Löve,Leymus salina,Leymus salinus (M.E. Jones) Á. Löve,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus salina,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Leymus salinus (M.E. Jones) Á. Löve ssp. salinus,Leymus salina,Leymus salinus (M.E. Jones) Á. Löve ssp. salinus,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus salina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leymus simplex (Scribn. & T.A. Williams) D.R. Dewey,Leymus triticoides,Leymus simplex (Scribn. & T.A. Williams) D.R. Dewey,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus triticoides,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Leymus triticoides (Buckley) Pilg.,Leymus triticoides,Leymus triticoides (Buckley) Pilg.,Plantae Tracheophyta Liliopsida Poales Poaceae Leymus Leymus triticoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Liatris Gaertn. ex Schreb.,Liatris Gaertn. ex Schreb.,Liatris Gaertn. ex Schreb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Liatris lancifolia (Greene) Kittell,Liatris lancifolia,Liatris lancifolia (Greene) Kittell,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris Liatris lancifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Liatris ligulistylis (A. Nelson) K. Schum.,Liatris ligulistylis,Liatris ligulistylis (A. Nelson) K. Schum.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris Liatris ligulistylis,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Liatris punctata Hook.,Liatris punctata,Liatris punctata Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris Liatris punctata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Liatris punctata Hook. var. punctata,Liatris punctata,Liatris punctata Hook. var. punctata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris Liatris punctata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Liatris squarrosa (L.) Michx.,Liatris squarrosa,Liatris squarrosa (L.) Michx.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris Liatris squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Liatris squarrosa (L.) Michx. var. glabrata (Rydb.) Gaiser,Liatris spicata,Liatris squarrosa (L.) Michx. var. glabrata (Rydb.) Gaiser,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris Liatris spicata,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ligusticum L.,Ligusticum L.,Ligusticum L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Ligusticum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ligusticum filicinum S. Watson,Ligusticum filicinum,Ligusticum filicinum S. Watson,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Ligusticum Ligusticum filicinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ligusticum porteri J.M. Coult. & Rose,Ligusticum porteri,Ligusticum porteri J.M. Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Ligusticum Ligusticum porteri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ligusticum porteri J.M. Coult. & Rose var. porteri,Ligusticum porteri,Ligusticum porteri J.M. Coult. & Rose var. porteri,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Ligusticum Ligusticum porteri,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Ligusticum tenuifolium S. Watson,Ligusticum tenuifolium,Ligusticum tenuifolium S. Watson,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Ligusticum Ligusticum tenuifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ligustrum L.,Ligustrum L.,Ligustrum L.,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Ligustrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ligustrum vulgare L.,Ligustrum vulgare,Ligustrum vulgare L.,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Ligustrum Ligustrum vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lilium L.,Lilium L.,Lilium L.,Plantae Lilium Lilium L.,FAILED_FORCED_INPUT
Lilium philadelphicum L.,Lilium philadelphicum,Lilium philadelphicum L.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Lilium Lilium philadelphicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lilium philadelphicum L. var. andinum (Nutt.) Ker Gawl.,Lilium philadelphicum,Lilium philadelphicum L. var. andinum (Nutt.) Ker Gawl.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Lilium Lilium philadelphicum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Limosella L.,Limosella L.,Limosella L.,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Limosella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Limosella aquatica L.,Limosella aquatica,Limosella aquatica L.,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Limosella Limosella aquatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linanthus Benth.,Linanthus Benth.,Linanthus Benth.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Linanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linanthus caespitosus (Nutt.) J.M. Porter & L.A. Johnson,Linanthus caespitosus,Linanthus caespitosus (Nutt.) J.M. Porter & L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Linanthus Linanthus caespitosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,Linanthus pungens,Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Linanthus Linanthus pungens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linanthus watsonii (A. Gray) J.M. Porter & L.A. Johnson,Linanthus watsonii,Linanthus watsonii (A. Gray) J.M. Porter & L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Linanthus Linanthus watsonii,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Linaria Mill.,Linaria Mill.,Linaria Mill.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Linaria dalmatica (L.) Mill.,Linaria dalmatica,Linaria dalmatica (L.) Mill.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria Linaria dalmatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linaria dalmatica (L.) Mill. ssp. dalmatica,Linaria dalmatica,Linaria dalmatica (L.) Mill. ssp. dalmatica,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria Linaria dalmatica,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Linaria vulgaris Mill.,Linaria vulgaris,Linaria vulgaris Mill.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria Linaria vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lindernia All.,Lindernia All.,Lindernia All.,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Lindernia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lindernia dubia (L.) Pennell,Lindernia dubia,Lindernia dubia (L.) Pennell,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Lindernia Lindernia dubia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lindernia dubia (L.) Pennell var. anagallidea (Michx.) Cooperr.,Lindernia dubia,Lindernia dubia (L.) Pennell var. anagallidea (Michx.) Cooperr.,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Lindernia Lindernia dubia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lindernia dubia (L.) Pennell var. dubia,Lindernia dubia,Lindernia dubia (L.) Pennell var. dubia,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Lindernia Lindernia dubia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linnaea L.,Linnaea L.,Linnaea L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Linnaea,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Linnaea borealis L.,Linnaea borealis,Linnaea borealis L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Linnaea Linnaea borealis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linnaea borealis L. ssp. americana (Forbes) Hultén ex R.T. Clausen,Linnaea borealis,Linnaea borealis L. ssp. americana (Forbes) Hultén ex R.T. Clausen,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Linnaea Linnaea borealis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linum L.,Linum L.,Linum L.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum aristatum Engelm.,Linum aristatum,Linum aristatum Engelm.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum aristatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum australe A. Heller,Linum australe,Linum australe A. Heller,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum australe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum australe A. Heller var. australe,Linum australe,Linum australe A. Heller var. australe,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum australe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum berlandieri Hook.,Linum berlandieri,Linum berlandieri Hook.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum berlandieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum berlandieri Hook. var. berlandieri,Linum berlandieri,Linum berlandieri Hook. var. berlandieri,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum berlandieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum compactum A. Nelson,Linum compactum,Linum compactum A. Nelson,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum compactum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum grandiflorum Desf.,Linum grandiflorum,Linum grandiflorum Desf.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum grandiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linum kingii S. Watson,Linum kingii,Linum kingii S. Watson,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum kingii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum lewisii Pursh,Linum lewisii,Linum lewisii Pursh,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum lewisii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum lewisii Pursh var. lewisii,Linum lewisii,Linum lewisii Pursh var. lewisii,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum lewisii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum pratense (Norton) Small,Linum pratense,Linum pratense (Norton) Small,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linum puberulum (Engelm.) A. Heller,Linum puberulum,Linum puberulum (Engelm.) A. Heller,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum puberulum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum rigidum Pursh,Linum rigidum,Linum rigidum Pursh,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum rigidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linum rigidum Pursh var. rigidum,Linum rigidum,Linum rigidum Pursh var. rigidum,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum rigidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum rigidum Pursh var. simulans C.M. Rogers,Linum rigidum,Linum rigidum Pursh var. simulans C.M. Rogers,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum rigidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum L.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum Linum usitatissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lipocarpha R. Br.,Lipocarpha R. Br.,Lipocarpha R. Br.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lipocarpha aristulata (Coville) G. Tucker,Cyperus aristulatus,Lipocarpha aristulata (Coville) G. Tucker,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus Cyperus aristulatus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Listera R. Br.,Listera R. Br.,Listera R. Br.,Plantae Listera Listera R. Br.,FAILED_FORCED_INPUT
Listera borealis Morong,Neottia borealis,Listera borealis Morong,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Neottia Neottia borealis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Listera convallarioides (Sw.) Nutt. ex Elliott,Neottia convallarioides,Listera convallarioides (Sw.) Nutt. ex Elliott,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Neottia Neottia convallarioides,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Listera cordata (L.) R. Br.,Neottia cordata,Listera cordata (L.) R. Br.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Neottia Neottia cordata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Listera cordata (L.) R. Br. var. nephrophylla (Rydb.) Hultén,Neottia cordata,Listera cordata (L.) R. Br. var. nephrophylla (Rydb.) Hultén,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Neottia Neottia cordata,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lithophragma (Nutt.) Torr. & A. Gray,Lithophragma (Nutt.) Torr. & A. Gray,Lithophragma (Nutt.) Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Lithophragma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lithophragma glabrum Nutt.,Lithophragma glabrum,Lithophragma glabrum Nutt.,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Lithophragma Lithophragma glabrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray,Lithophragma parviflorum,Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Lithophragma Lithophragma parviflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray var. parviflorum,Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray var. parviflorum,Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray var. parviflorum,Plantae Lithophragma Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray var. parviflorum,FORCE_ACCEPTED
Lithophragma tenellum Nutt.,Lithophragma tenella,Lithophragma tenellum Nutt.,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Lithophragma Lithophragma tenella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithospermum L.,Lithospermum L.,Lithospermum L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.,Lithospermum caroliniense,Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum Lithospermum caroliniense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. croceum (Fernald) Cronquist,Lithospermum caroliniense,Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. croceum (Fernald) Cronquist,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum Lithospermum caroliniense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithospermum incisum Lehm.,Lithospermum incisum,Lithospermum incisum Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum Lithospermum incisum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lithospermum multiflorum Torr. ex A. Gray,Lithospermum multiflorum,Lithospermum multiflorum Torr. ex A. Gray,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum Lithospermum multiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithospermum ruderale Douglas ex Lehm.,Lithospermum ruderale,Lithospermum ruderale Douglas ex Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum Lithospermum ruderale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lloydia Salisb. ex Rchb.,Lloydia Salisb. ex Rchb.,Lloydia Salisb. ex Rchb.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Lloydia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Lloydia serotina (L.) Salisb. ex Rchb.,Gagea serotina,Lloydia serotina (L.) Salisb. ex Rchb.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Gagea Gagea serotina,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lloydia serotina (L.) Salisb. ex Rchb. var. serotina,Gagea serotina,Lloydia serotina (L.) Salisb. ex Rchb. var. serotina,Plantae Tracheophyta Liliopsida Liliales Liliaceae Gagea Gagea serotina,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lobelia L.,Lobelia L.,Lobelia L.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Lobelia cardinalis L.,Lobelia cardinalis,Lobelia cardinalis L.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia Lobelia cardinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lobelia siphilitica L.,Lobelia siphilitica,Lobelia siphilitica L.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia Lobelia siphilitica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lobelia siphilitica L. var. ludoviciana A. DC.,Lobelia siphilitica,Lobelia siphilitica L. var. ludoviciana A. DC.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia Lobelia siphilitica,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lobelia ×speciosa Sweet (pro sp.) [cardinalis × siphilitica],Lobelia speciosa,Lobelia ×speciosa Sweet (pro sp.) [cardinalis × siphilitica],Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia Lobelia speciosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lobelia ×speciosa Sweet var. occidentalis Bowden (pro nm.) [cardinalis var. phyllostachya × siphilitica var. ludoviciana],Lobelia ×speciosa Sweet var. occidentalis Bowden (pro nm.) [cardinalis var. phyllostachya × siphilitica var. ludoviciana],Lobelia ×speciosa Sweet var. occidentalis Bowden (pro nm.) [cardinalis var. phyllostachya × siphilitica var. ludoviciana],Plantae Lobelia Lobelia ×speciosa Sweet var. occidentalis Bowden (pro nm.) [cardinalis var. phyllostachya × siphilitica var. ludoviciana],FORCE_ACCEPTED
Lobularia Desv.,Lobularia Desv.,Lobularia Desv.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lobularia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lobularia maritima (L.) Desv.,Lobularia maritima,Lobularia maritima (L.) Desv.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lobularia Lobularia maritima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lolium L.,Lolium L.,Lolium L.,Plantae Tracheophyta Liliopsida Poales Poaceae Lolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
