label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Muhlenbergia filiculmis,Muhlenbergia filiculmis,Muhlenbergia filiculmis,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia filiculmis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia filiformis,Muhlenbergia filiformis,Muhlenbergia filiformis,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia glomerata,Muhlenbergia glomerata,Muhlenbergia glomerata,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia glomerata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia mexicana,Muhlenbergia mexicana,Muhlenbergia mexicana,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia mexicana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia minutissima,Muhlenbergia minutissima,Muhlenbergia minutissima,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia minutissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia montana,Muhlenbergia montana,Muhlenbergia montana,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia pungens,Muhlenbergia pungens,Muhlenbergia pungens,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia pungens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Muhlenbergia racemosa,Muhlenbergia racemosa,Muhlenbergia racemosa,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia racemosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia richardsonis,Muhlenbergia richardsonis,Muhlenbergia richardsonis,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia richardsonis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia schreberi,Muhlenbergia schreberi,Muhlenbergia schreberi,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia schreberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Muhlenbergia torreyi,Muhlenbergia torreyi,Muhlenbergia torreyi,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia torreyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Munroa squarrosa,Munroa squarrosa,Munroa squarrosa,Plantae Tracheophyta Liliopsida Poales Poaceae Munroa squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Musineon divaricatum,Musineon divaricatum,Musineon divaricatum,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon divaricatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Musineon tenuifolium,Musineon tenuifolium,Musineon tenuifolium,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon tenuifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Myosotis scorpioides,Myosotis scorpioides,Myosotis scorpioides,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis scorpioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myosotis sylvatica,Myosotis sylvatica,Myosotis sylvatica,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Myosotis sylvatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Myosurus apetalus,Myosurus apetalus,Myosurus apetalus,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus apetalus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Myosurus minimus,Myosurus minimus,Myosurus minimus,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus minimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Myriophyllum sibiricum,Myriophyllum sibiricum,Myriophyllum sibiricum,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum sibiricum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Myriophyllum spicatum,Myriophyllum spicatum,Myriophyllum spicatum,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum spicatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Myriopteris gracilis,Myriopteris gracilis,Myriopteris gracilis,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Myriopteris gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Nabalus racemosus,Nabalus racemosus,Nabalus racemosus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Nabalus racemosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Najas guadalupensis,Najas guadalupensis,Najas guadalupensis,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Najas guadalupensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Nassella viridula,Nassella viridula,Nassella viridula,Plantae Tracheophyta Liliopsida Poales Poaceae Nassella viridula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Nasturtium officinale,Nasturtium officinale,Nasturtium officinale,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Nasturtium officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Navarretia saximontana,Navarretia saximontana,Navarretia saximontana,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Navarretia saximontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Nemophila menziesii,Nemophila menziesii,Nemophila menziesii,Plantae Tracheophyta Magnoliopsida Boraginales Hydrophyllaceae Nemophila menziesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Nepeta cataria,Nepeta cataria,Nepeta cataria,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Nepeta cataria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Nepeta grandiflora,Nepeta grandiflora,Nepeta grandiflora,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Nepeta grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Noccaea fendleri,Noccaea fendleri,Noccaea fendleri,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Noccaea fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Nothocalais cuspidata,Microseris cuspidata,Nothocalais cuspidata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Microseris cuspidata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Nuttallanthus texanus,Nuttallanthus texanus,Nuttallanthus texanus,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Nuttallanthus texanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Nymphaea odorata,Nymphaea odorata,Nymphaea odorata,Plantae Tracheophyta Magnoliopsida Nymphaeales Nymphaeaceae Nymphaea odorata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Oenothera albicaulis,Oenothera albicaulis,Oenothera albicaulis,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera albicaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oenothera canescens,Oenothera canescens,Oenothera canescens,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera coloradensis,Oenothera coloradensis,Oenothera coloradensis,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera coloradensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera coronopifolia,Oenothera coronopifolia,Oenothera coronopifolia,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera coronopifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera curtiflora,Oenothera curtiflora,Oenothera curtiflora,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera curtiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera flava,Oenothera flava,Oenothera flava,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera flava,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Oenothera howardii,Oenothera howardii,Oenothera howardii,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera howardii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Oenothera lavandulifolia,Oenothera lavandulifolia,Oenothera lavandulifolia,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera lavandulifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera nuttallii,Oenothera nuttallii,Oenothera nuttallii,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oenothera pallida,Oenothera pallida,Oenothera pallida,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera serrulata,Oenothera serrulata,Oenothera serrulata,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera serrulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera suffrutescens,Oenothera suffrutescens,Oenothera suffrutescens,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera suffrutescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oenothera villosa,Oenothera villosa,Oenothera villosa,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Onopordum acanthium,Onopordum acanthium,Onopordum acanthium,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Onopordum acanthium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Opuntia fragilis,Opuntia fragilis,Opuntia fragilis,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia fragilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Opuntia macrorhiza,Opuntia macrorhiza,Opuntia macrorhiza,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia macrorhiza,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Opuntia phaeacantha,Opuntia phaeacantha,Opuntia phaeacantha,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia phaeacantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Opuntia polyacantha,Opuntia polyacantha,Opuntia polyacantha,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia polyacantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oreocarya cana,Oreocarya cana,Oreocarya cana,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya cana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oreocarya celosioides,Oreocarya glomerata,Oreocarya celosioides,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya glomerata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Oreocarya elata,Oreocarya elata,Oreocarya elata,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya elata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oreocarya suffruticosa,Oreocarya suffruticosa,Oreocarya suffruticosa,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya suffruticosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oreocarya thyrsiflora,Oreocarya thyrsiflora,Oreocarya thyrsiflora,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya thyrsiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oreocarya virgata,Oreocarya virgata,Oreocarya virgata,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya virgata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Orobanche fasciculata,Aphyllon fasciculatum,Orobanche fasciculata,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Aphyllon fasciculatum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Orobanche ludoviciana,Aphyllon ludovicianum,Orobanche ludoviciana,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Aphyllon ludovicianum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Orobanche riparia,Aphyllon riparium,Orobanche riparia,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Aphyllon riparium,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Orobanche uniflora,Aphyllon uniflorum,Orobanche uniflora,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Aphyllon uniflorum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Orthilia secunda,Orthilia secunda,Orthilia secunda,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Orthilia secunda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Orthocarpus luteus,Orthocarpus luteus,Orthocarpus luteus,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Orthocarpus luteus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Osmorhiza berteroi,Osmorhiza berteroi,Osmorhiza berteroi,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza berteroi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Osmorhiza depauperata,Osmorhiza depauperata,Osmorhiza depauperata,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza depauperata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Osmorhiza longistylis,Osmorhiza longistylis,Osmorhiza longistylis,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza longistylis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxalis dillenii,Oxalis dillenii,Oxalis dillenii,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis dillenii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxalis stricta,Oxalis stricta,Oxalis stricta,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxybasis glauca,Oxybasis glauca,Oxybasis glauca,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Oxybasis glauca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxybasis rubra,Oxybasis rubra,Oxybasis rubra,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Oxybasis rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxytropis besseyi,Oxytropis besseyi,Oxytropis besseyi,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis besseyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Oxytropis deflexa,Oxytropis deflexa,Oxytropis deflexa,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis deflexa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxytropis lagopus,Oxytropis lagopus,Oxytropis lagopus,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis lagopus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxytropis lambertii,Oxytropis lambertii,Oxytropis lambertii,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis lambertii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxytropis monticola,Oxytropis monticola,Oxytropis monticola,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis monticola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Oxytropis multiceps,Oxytropis multiceps,Oxytropis multiceps,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis multiceps,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Oxytropis sericea,Oxytropis sericea,Oxytropis sericea,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis sericea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Oxytropis splendens,Oxytropis splendens,Oxytropis splendens,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis splendens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Packera cana,Packera cana,Packera cana,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera cana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Packera fendleri,Packera fendleri,Packera fendleri,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Packera paupercula,Packera paupercula,Packera paupercula,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera paupercula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Packera plattensis,Packera plattensis,Packera plattensis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera plattensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Packera pseudaurea,Packera pseudaurea,Packera pseudaurea,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera pseudaurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Packera streptanthifolia,Packera streptanthifolia,Packera streptanthifolia,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera streptanthifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Packera thurberi,Packera thurberi,Packera thurberi,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera thurberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Palafoxia sphacelata,Palafoxia sphacelata,Palafoxia sphacelata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Palafoxia sphacelata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Panicum capillare,Panicum capillare,Panicum capillare,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum capillare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Panicum dichotomiflorum,Panicum dichotomiflorum,Panicum dichotomiflorum,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum dichotomiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Panicum hallii,Panicum hallii,Panicum hallii,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum hallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Panicum miliaceum,Panicum miliaceum,Panicum miliaceum,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum miliaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Panicum virgatum,Panicum virgatum,Panicum virgatum,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum virgatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Papaver somniferum,Papaver somniferum,Papaver somniferum,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Papaver somniferum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Parietaria pensylvanica,Parietaria pensylvanica,Parietaria pensylvanica,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Parietaria pensylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Parnassia parviflora,Parnassia parviflora,Parnassia parviflora,Plantae Tracheophyta Magnoliopsida Celastrales Parnassiaceae Parnassia parviflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Paronychia depressa,Paronychia depressa,Paronychia depressa,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia depressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Paronychia jamesii,Paronychia jamesii,Paronychia jamesii,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia jamesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Paronychia sessiliflora,Paronychia sessiliflora,Paronychia sessiliflora,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia sessiliflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Parthenium alpinum,Parthenium alpinum,Parthenium alpinum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Parthenium alpinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Parthenocissus inserta,Parthenocissus inserta,Parthenocissus inserta,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Parthenocissus inserta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Parthenocissus quinquefolia,Parthenocissus quinquefolia,Parthenocissus quinquefolia,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Parthenocissus quinquefolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pascopyrum smithii,Elymus smithii,Pascopyrum smithii,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus smithii,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Paspalum pubiflorum,Paspalum pubiflorum,Paspalum pubiflorum,Plantae Tracheophyta Liliopsida Poales Poaceae Paspalum pubiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Paspalum setaceum,Paspalum setaceum,Paspalum setaceum,Plantae Tracheophyta Liliopsida Poales Poaceae Paspalum setaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pastinaca sativa,Pastinaca sativa,Pastinaca sativa,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Pastinaca sativa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pectis angustifolia,Pectis angustifolia,Pectis angustifolia,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pectis angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pedicularis crenulata,Pedicularis crenulata,Pedicularis crenulata,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Pedicularis crenulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pediocactus simpsonii,Pediocactus simpsonii,Pediocactus simpsonii,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Pediocactus simpsonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pediomelum argophyllum,Pediomelum argophyllum,Pediomelum argophyllum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum argophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pediomelum digitatum,Pediomelum digitatum,Pediomelum digitatum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum digitatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Pediomelum esculentum,Pediomelum esculentum,Pediomelum esculentum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum esculentum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pediomelum hypogaeum,Pediomelum hypogaeum,Pediomelum hypogaeum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum hypogaeum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pediomelum linearifolium,Pediomelum linearifolium,Pediomelum linearifolium,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum linearifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pediomelum tenuiflorum,Pediomelum tenuiflorum,Pediomelum tenuiflorum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum tenuiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pellaea atropurpurea,Pellaea atropurpurea,Pellaea atropurpurea,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Pellaea atropurpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Pellaea glabella,Pellaea glabella,Pellaea glabella,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Pellaea glabella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Penstemon albidus,Penstemon albidus,Penstemon albidus,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon albidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Penstemon angustifolius,Penstemon angustifolius,Penstemon angustifolius,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon angustifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Penstemon eriantherus,Penstemon eriantherus,Penstemon eriantherus,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon eriantherus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Penstemon glaber,Penstemon glaber,Penstemon glaber,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon glaber,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Penstemon gracilis,Penstemon gracilis,Penstemon gracilis,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Penstemon rydbergii,Penstemon rydbergii,Penstemon rydbergii,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon rydbergii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Penstemon secundiflorus,Penstemon secundiflorus,Penstemon secundiflorus,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon secundiflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Penstemon unilateralis,Penstemon unilateralis,Penstemon unilateralis,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon unilateralis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Penstemon virens,Penstemon virens,Penstemon virens,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon virens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
